(27795, 'pending', 2024, 3, 31, 23, 'Danforth Village')
(43932, 'pending', 1997, 10, 20, 22, 'The Beaches')
(45344, 'not found', 1997, 9, 20, 21, 'Liberty Village')
(25907, 'not found', 1997, 5, 20, 20, 'Parkdale')
(44519, 'found', 1997, 8, 20, 19, 'Leslieville')
(10469, 'pending', 1997, 10, 20, 19, 'Liberty Village')
(12364, 'found', 1997, 7, 20, 19, 'Chinatown')
(16930, 'found', 1997, 8, 20, 17, 'Liberty Village')
(2155, 'found', 1997, 12, 20, 17, 'Little Italy')
(8886, 'found', 1997, 8, 20, 17, 'High Park')
(9302, 'found', 1997, 3, 20, 17, 'Chinatown')
(36887, 'found', 1997, 3, 20, 17, 'Roncesvalles')
(42172, 'found', 1997, 3, 20, 16, 'Bloor West Village')
(45679, 'found', 1997, 4, 20, 16, 'Queen West')
(11655, 'found', 1997, 9, 20, 16, 'Yorkville')
(6060, 'pending', 1997, 8, 20, 16, 'Parkdale')
(13152, 'not found', 1997, 11, 20, 15, 'Scarborough Bluffs')
(15952, 'pending', 1997, 11, 20, 15, 'Danforth Village')
(10317, 'found', 1997, 10, 20, 15, 'Danforth Village')
(35760, 'found', 1997, 6, 20, 13, 'Chinatown')
(40353, 'found', 1997, 5, 20, 11, 'Rosedale')
(3697, 'found', 1997, 9, 20, 8, 'Leslieville')
(20717, 'pending', 1997, 3, 20, 8, 'Yorkville')
(18902, 'pending', 1997, 11, 20, 8, 'Kensington Market')
(36297, 'not found', 1997, 11, 20, 7, 'Chinatown')
(36385, 'not found', 1997, 6, 20, 6, 'Cabbagetown')
(9649, 'found', 1997, 2, 20, 6, 'Parkdale')
(14872, 'found', 1997, 7, 20, 5, 'Chinatown')
(44228, 'found', 1997, 9, 20, 4, 'Yorkville')
(34418, 'pending', 1997, 3, 20, 4, 'Scarborough Bluffs')
(30783, 'not found', 1997, 1, 20, 4, 'The Annex')
(18462, 'pending', 1997, 5, 20, 3, 'Little Italy')
(14974, 'found', 1997, 6, 20, 2, 'Leslieville')
(15135, 'not found', 1997, 3, 20, 2, 'Queen West')
(46102, 'found', 1997, 2, 20, 2, 'Rosedale')
(47130, 'found', 1997, 8, 20, 2, 'Rosedale')
(32344, 'found', 1997, 7, 20, 2, 'Roncesvalles')
(33915, 'found', 1997, 2, 20, 2, 'St. Lawrence Market')
(26863, 'not found', 1997, 12, 20, 1, 'The Beaches')
(5490, 'found', 1997, 12, 20, 1, 'St. Lawrence Market')
(8808, 'found', 1997, 3, 20, 1, 'Little Italy')
(14415, 'not found', 1997, 10, 20, 0, 'Little Italy')
(39601, 'found', 1997, 7, 20, 0, 'Cabbagetown')
(32103, 'found', 1997, 7, 19, 23, 'Church and Wellesley')
(30423, 'found', 1997, 7, 19, 23, 'Church and Wellesley')
(148, 'not found', 1997, 4, 19, 23, 'Distillery District')
(34361, 'pending', 1997, 10, 19, 22, 'Queen West')
(31365, 'not found', 1997, 5, 19, 21, 'Bloor West Village')
(30787, 'pending', 1997, 11, 19, 19, 'Roncesvalles')
(8346, 'pending', 1997, 9, 19, 19, 'Distillery District')
(4274, 'not found', 1997, 1, 19, 19, 'Little Italy')
(8354, 'found', 1997, 3, 19, 18, 'Danforth Village')
(8443, 'pending', 1997, 6, 19, 18, 'High Park')
(1578, 'pending', 1997, 3, 19, 18, 'Kensington Market')
(2326, 'found', 1997, 11, 19, 17, 'Scarborough Bluffs')
(22506, 'found', 1997, 4, 19, 17, 'Liberty Village')
(3072, 'not found', 1997, 2, 19, 16, 'Cabbagetown')
(39439, 'found', 1997, 4, 19, 15, 'Little Italy')
(28475, 'found', 1997, 5, 19, 15, 'High Park')
(32010, 'found', 1997, 3, 19, 14, 'Danforth Village')
(47721, 'pending', 1997, 12, 19, 14, 'Scarborough Bluffs')
(29598, 'found', 1997, 5, 19, 14, 'Leslieville')
(13547, 'found', 1997, 11, 19, 14, 'Yorkville')
(10595, 'found', 1997, 12, 19, 13, 'Distillery District')
(32927, 'not found', 1997, 3, 19, 13, 'St. Lawrence Market')
(31284, 'pending', 1997, 7, 19, 12, 'Chinatown')
(40537, 'not found', 1997, 11, 19, 12, 'Leslieville')
(48274, 'found', 1997, 2, 19, 9, 'The Annex')
(43542, 'not found', 1997, 5, 19, 8, 'Roncesvalles')
(38233, 'not found', 1997, 10, 19, 8, 'Danforth Village')
(16227, 'found', 1997, 8, 19, 8, 'Leslieville')
(9845, 'found', 1997, 2, 19, 7, 'The Beaches')
(42010, 'not found', 1997, 2, 19, 7, 'The Beaches')
(28786, 'not found', 1997, 8, 19, 7, 'Little Italy')
(30951, 'found', 1997, 7, 19, 7, 'High Park')
(6281, 'found', 1997, 2, 19, 6, 'Parkdale')
(14725, 'not found', 1997, 5, 19, 6, 'Liberty Village')
(4984, 'pending', 1997, 12, 19, 5, 'Chinatown')
(23637, 'pending', 1997, 9, 19, 5, 'Chinatown')
(25482, 'found', 1997, 11, 19, 4, 'Roncesvalles')
(19294, 'pending', 1997, 6, 19, 4, 'Yorkville')
(35215, 'found', 1997, 1, 19, 3, 'Queen West')
(18972, 'not found', 1997, 8, 19, 2, 'Leslieville')
(37267, 'found', 1997, 8, 19, 1, 'Rosedale')
(27957, 'pending', 1997, 8, 19, 1, 'High Park')
(28986, 'found', 1997, 4, 19, 0, 'Scarborough Bluffs')
(29413, 'found', 1997, 7, 19, 0, 'Rosedale')
(46949, 'found', 1997, 1, 19, 0, 'High Park')
(37360, 'found', 1997, 7, 18, 23, 'Danforth Village')
(49049, 'found', 1997, 2, 18, 22, 'Leslieville')
(17101, 'pending', 1997, 11, 18, 22, 'Bloor West Village')
(21724, 'not found', 1997, 1, 18, 22, 'Danforth Village')
(16999, 'not found', 1997, 6, 18, 21, 'Danforth Village')
(4357, 'found', 1997, 10, 18, 21, 'St. Lawrence Market')
(41055, 'pending', 1997, 8, 18, 21, 'St. Lawrence Market')
(14828, 'not found', 1997, 10, 18, 20, 'Church and Wellesley')
(1404, 'found', 1997, 1, 18, 20, 'Rosedale')
(10155, 'found', 1997, 5, 18, 19, 'Rosedale')
(19167, 'found', 1997, 4, 18, 19, 'High Park')
(24112, 'found', 1997, 7, 18, 19, 'Distillery District')
(10098, 'found', 1997, 3, 18, 18, 'The Annex')
(9583, 'not found', 1997, 4, 18, 17, 'Bloor West Village')
(22548, 'pending', 1997, 7, 18, 17, 'Bloor West Village')
(26596, 'found', 1997, 4, 18, 17, 'Kensington Market')
(40655, 'found', 1997, 5, 18, 16, 'Church and Wellesley')
(30634, 'pending', 1997, 12, 18, 16, 'Kensington Market')
(22046, 'pending', 1997, 1, 18, 16, 'Danforth Village')
(17542, 'found', 1997, 9, 18, 14, 'High Park')
(49450, 'not found', 1997, 2, 18, 14, 'Chinatown')
(22657, 'not found', 1997, 8, 18, 13, 'Distillery District')
(19992, 'found', 1997, 12, 18, 13, 'Parkdale')
(21997, 'not found', 1997, 6, 18, 13, 'Scarborough Bluffs')
(6875, 'pending', 1997, 8, 18, 10, 'Parkdale')
(2810, 'found', 1997, 12, 18, 10, 'Kensington Market')
(38351, 'found', 1997, 9, 18, 10, 'Rosedale')
(29134, 'found', 1997, 3, 18, 10, 'Yorkville')
(35043, 'pending', 1997, 12, 18, 10, 'Parkdale')
(29632, 'not found', 1997, 1, 18, 9, 'Chinatown')
(31930, 'found', 1997, 5, 18, 9, 'Kensington Market')
(44297, 'found', 1997, 10, 18, 8, 'Liberty Village')
(42665, 'not found', 1997, 8, 18, 7, 'The Annex')
(37276, 'found', 1997, 11, 18, 7, 'St. Lawrence Market')
(24094, 'found', 1997, 3, 18, 7, 'Queen West')
(38616, 'found', 1997, 7, 18, 7, 'Danforth Village')
(40141, 'found', 1997, 2, 18, 7, 'Roncesvalles')
(34405, 'not found', 1997, 8, 18, 6, 'Church and Wellesley')
(19890, 'found', 1997, 2, 18, 5, 'Queen West')
(10696, 'found', 1997, 10, 18, 5, 'Roncesvalles')
(10842, 'found', 1997, 2, 18, 5, 'Bloor West Village')
(13199, 'pending', 1997, 10, 18, 5, 'Roncesvalles')
(3678, 'pending', 1997, 11, 18, 5, 'Kensington Market')
(30226, 'found', 1997, 9, 18, 4, 'Liberty Village')
(39027, 'not found', 1997, 11, 18, 4, 'Rosedale')
(23412, 'pending', 1997, 4, 18, 4, 'Scarborough Bluffs')
(40950, 'found', 1997, 2, 18, 3, 'Chinatown')
(8670, 'found', 1997, 6, 18, 3, 'Leslieville')
(2135, 'found', 1997, 5, 18, 3, 'Distillery District')
(14450, 'not found', 1997, 12, 18, 2, 'Yorkville')
(17357, 'not found', 1997, 3, 18, 2, 'Chinatown')
(17583, 'found', 1997, 11, 18, 1, 'Queen West')
(24, 'not found', 1997, 2, 18, 1, 'Liberty Village')
(23992, 'pending', 1997, 8, 18, 1, 'Cabbagetown')
(6420, 'not found', 1997, 4, 18, 0, 'Little Italy')
(20848, 'not found', 1997, 3, 17, 23, 'High Park')
(27042, 'found', 1997, 3, 17, 23, 'Leslieville')
(33119, 'not found', 1997, 10, 17, 22, 'Leslieville')
(49294, 'pending', 1997, 4, 17, 22, 'High Park')
(31440, 'found', 1997, 4, 17, 22, 'Rosedale')
(22063, 'pending', 1997, 11, 17, 22, 'Bloor West Village')
(10239, 'pending', 1997, 2, 17, 22, 'Liberty Village')
(11364, 'pending', 1997, 12, 17, 21, 'Little Italy')
(34346, 'found', 1997, 6, 17, 21, 'Little Italy')
(21153, 'not found', 1997, 7, 17, 20, 'Chinatown')
(12891, 'not found', 1997, 9, 17, 20, 'Danforth Village')
(14901, 'found', 1997, 4, 17, 20, 'St. Lawrence Market')
(28856, 'pending', 1997, 5, 17, 19, 'Kensington Market')
(11445, 'not found', 1997, 2, 17, 18, 'Scarborough Bluffs')
(19266, 'not found', 1997, 11, 17, 17, 'Chinatown')
(20195, 'not found', 1997, 10, 17, 17, 'Rosedale')
(30688, 'found', 1997, 11, 17, 16, 'The Annex')
(3596, 'found', 1997, 3, 17, 15, 'The Annex')
(17452, 'pending', 1997, 5, 17, 15, 'Cabbagetown')
(32176, 'found', 1997, 7, 17, 14, 'Church and Wellesley')
(49292, 'not found', 1997, 8, 17, 14, 'Queen West')
(40606, 'found', 1997, 1, 17, 13, 'Church and Wellesley')
(26290, 'found', 1997, 6, 17, 12, 'Chinatown')
(36232, 'found', 1997, 5, 17, 12, 'Chinatown')
(43491, 'found', 1997, 2, 17, 12, 'Liberty Village')
(34687, 'found', 1997, 11, 17, 12, 'Yorkville')
(1353, 'not found', 1997, 1, 17, 12, 'Parkdale')
(3839, 'not found', 1997, 10, 17, 12, 'Kensington Market')
(10628, 'pending', 1997, 10, 17, 12, 'Parkdale')
(11076, 'not found', 1997, 2, 17, 11, 'Parkdale')
(40100, 'not found', 1997, 1, 17, 11, 'Roncesvalles')
(32916, 'not found', 1997, 5, 17, 10, 'Yorkville')
(33612, 'found', 1997, 12, 17, 10, 'Church and Wellesley')
(35521, 'found', 1997, 5, 17, 10, 'Rosedale')
(37891, 'found', 1997, 7, 17, 10, 'Yorkville')
(38097, 'not found', 1997, 8, 17, 10, 'Scarborough Bluffs')
(6159, 'not found', 1997, 10, 17, 10, 'Cabbagetown')
(9228, 'found', 1997, 7, 17, 9, 'Bloor West Village')
(47106, 'found', 1997, 5, 17, 9, 'St. Lawrence Market')
(8866, 'found', 1997, 5, 17, 8, 'Roncesvalles')
(3333, 'found', 1997, 10, 17, 7, 'Danforth Village')
(13103, 'pending', 1997, 3, 17, 7, 'The Annex')
(38213, 'found', 1997, 10, 17, 7, 'Leslieville')
(27905, 'not found', 1997, 2, 17, 6, 'Chinatown')
(7339, 'pending', 1997, 1, 17, 6, 'Little Italy')
(8516, 'found', 1997, 4, 17, 6, 'Little Italy')
(19695, 'found', 1997, 3, 17, 6, 'Chinatown')
(4669, 'pending', 1997, 7, 17, 6, 'Little Italy')
(20148, 'not found', 1997, 5, 17, 5, 'Queen West')
(37123, 'not found', 1997, 6, 17, 5, 'The Annex')
(29451, 'not found', 1997, 6, 17, 4, 'Cabbagetown')
(30534, 'found', 1997, 10, 17, 4, 'Kensington Market')
(34882, 'found', 1997, 11, 17, 4, 'Roncesvalles')
(11782, 'not found', 1997, 1, 17, 4, 'Danforth Village')
(23106, 'found', 1997, 8, 17, 3, 'Distillery District')
(23638, 'not found', 1997, 11, 17, 3, 'Queen West')
(43294, 'pending', 1997, 5, 17, 3, 'Queen West')
(29300, 'not found', 1997, 7, 17, 2, 'St. Lawrence Market')
(27926, 'not found', 1997, 6, 17, 2, 'Yorkville')
(36138, 'found', 1997, 6, 17, 2, 'Church and Wellesley')
(2887, 'found', 1997, 8, 17, 2, 'Queen West')
(975, 'found', 1997, 4, 17, 1, 'Distillery District')
(33361, 'found', 1997, 3, 17, 1, 'Yorkville')
(31537, 'found', 1997, 7, 17, 1, 'St. Lawrence Market')
(24596, 'found', 1997, 5, 17, 0, 'Cabbagetown')
(44925, 'found', 1997, 1, 17, 0, 'Leslieville')
(13928, 'pending', 1997, 1, 17, 0, 'Yorkville')
(12726, 'found', 1997, 1, 17, 0, 'High Park')
(4666, 'found', 1997, 7, 17, 0, 'Church and Wellesley')
(168, 'found', 1997, 12, 16, 23, 'Leslieville')
(20794, 'found', 1997, 4, 16, 23, 'Rosedale')
(34118, 'found', 1997, 2, 16, 23, 'Yorkville')
(35395, 'pending', 1997, 5, 16, 23, 'Cabbagetown')
(31303, 'found', 1997, 3, 16, 23, 'Yorkville')
(49044, 'found', 1997, 5, 16, 22, 'Roncesvalles')
(8413, 'found', 1997, 12, 16, 22, 'Bloor West Village')
(10308, 'pending', 1997, 5, 16, 21, 'Roncesvalles')
(11815, 'not found', 1997, 3, 16, 20, 'Rosedale')
(49022, 'not found', 1997, 5, 16, 20, 'Leslieville')
(28772, 'pending', 1997, 12, 16, 20, 'St. Lawrence Market')
(45868, 'not found', 1997, 11, 16, 20, 'Cabbagetown')
(32308, 'not found', 1997, 2, 16, 19, 'Parkdale')
(24966, 'found', 1997, 12, 16, 19, 'Queen West')
(46972, 'found', 1997, 11, 16, 17, 'Distillery District')
(43083, 'found', 1997, 3, 16, 16, 'Kensington Market')
(10281, 'found', 1997, 11, 16, 16, 'Parkdale')
(49565, 'pending', 1997, 10, 16, 15, 'Roncesvalles')
(28825, 'pending', 1997, 5, 16, 15, 'High Park')
(22406, 'pending', 1997, 8, 16, 14, 'Kensington Market')
(13398, 'found', 1997, 4, 16, 14, 'High Park')
(2151, 'found', 1997, 1, 16, 14, 'Kensington Market')
(752, 'not found', 1997, 9, 16, 13, 'Rosedale')
(13679, 'not found', 1997, 7, 16, 13, 'Bloor West Village')
(42885, 'not found', 1997, 5, 16, 13, 'Queen West')
(48958, 'found', 1997, 9, 16, 13, 'Queen West')
(36149, 'pending', 1997, 9, 16, 13, 'Rosedale')
(30136, 'found', 1997, 7, 16, 11, 'St. Lawrence Market')
(42278, 'not found', 1997, 2, 16, 11, 'Scarborough Bluffs')
(34366, 'found', 1997, 6, 16, 10, 'Leslieville')
(23487, 'not found', 1997, 9, 16, 9, 'Liberty Village')
(47680, 'not found', 1997, 3, 16, 9, 'Leslieville')
(14507, 'found', 1997, 10, 16, 9, 'Leslieville')
(15165, 'not found', 1997, 7, 16, 9, 'Kensington Market')
(8298, 'not found', 1997, 12, 16, 9, 'Little Italy')
(12467, 'found', 1997, 11, 16, 9, 'Bloor West Village')
(16028, 'pending', 1997, 10, 16, 7, 'Leslieville')
(9792, 'pending', 1997, 11, 16, 6, 'Yorkville')
(9424, 'pending', 1997, 5, 16, 6, 'Scarborough Bluffs')
(2055, 'found', 1997, 4, 16, 6, 'Danforth Village')
(36308, 'found', 1997, 10, 16, 6, 'Queen West')
(25662, 'found', 1997, 1, 16, 6, 'Distillery District')
(25703, 'not found', 1997, 6, 16, 6, 'Scarborough Bluffs')
(27483, 'not found', 1997, 2, 16, 6, 'Liberty Village')
(32581, 'not found', 1997, 2, 16, 6, 'Little Italy')
(30407, 'found', 1997, 6, 16, 5, 'Parkdale')
(8196, 'not found', 1997, 7, 16, 5, 'Queen West')
(12472, 'pending', 1997, 11, 16, 5, 'Bloor West Village')
(3444, 'found', 1997, 1, 16, 4, 'Cabbagetown')
(30931, 'pending', 1997, 8, 16, 4, 'Roncesvalles')
(26556, 'found', 1997, 1, 16, 4, 'Queen West')
(34995, 'not found', 1997, 4, 16, 4, 'Little Italy')
(33062, 'found', 1997, 3, 16, 3, 'High Park')
(28865, 'pending', 1997, 9, 16, 2, 'Distillery District')
(16132, 'found', 1997, 5, 16, 2, 'Parkdale')
(11595, 'found', 1997, 10, 16, 1, 'Leslieville')
(33948, 'pending', 1997, 5, 16, 1, 'Little Italy')
(46289, 'found', 1997, 7, 16, 0, 'Yorkville')
(28347, 'pending', 1997, 10, 16, 0, 'High Park')
(43949, 'not found', 1997, 11, 16, 0, 'Parkdale')
(662, 'not found', 1997, 9, 16, 0, 'Rosedale')
(15411, 'found', 1997, 10, 15, 23, 'Danforth Village')
(46015, 'found', 1997, 7, 15, 23, 'Church and Wellesley')
(46873, 'not found', 1997, 8, 15, 22, 'Liberty Village')
(27192, 'found', 1997, 10, 15, 22, 'Parkdale')
(2390, 'not found', 1997, 8, 15, 22, 'The Annex')
(3801, 'pending', 1997, 3, 15, 21, 'Rosedale')
(12649, 'not found', 1997, 11, 15, 21, 'Leslieville')
(8874, 'not found', 1997, 11, 15, 20, 'Yorkville')
(46694, 'not found', 1997, 11, 15, 20, 'Yorkville')
(19091, 'found', 1997, 11, 15, 19, 'Little Italy')
(8192, 'found', 1997, 10, 15, 18, 'Roncesvalles')
(22158, 'not found', 1997, 11, 15, 18, 'Distillery District')
(26950, 'found', 1997, 6, 15, 18, 'Rosedale')
(22602, 'found', 1997, 12, 15, 17, 'Little Italy')
(16151, 'found', 1997, 10, 15, 17, 'Danforth Village')
(4814, 'found', 1997, 2, 15, 16, 'Scarborough Bluffs')
(24670, 'found', 1997, 7, 15, 16, 'High Park')
(48320, 'found', 1997, 8, 15, 15, 'The Annex')
(7350, 'found', 1997, 7, 15, 15, 'Leslieville')
(6091, 'found', 1997, 6, 15, 14, 'Queen West')
(34135, 'found', 1997, 3, 15, 14, 'Rosedale')
(5824, 'pending', 1997, 7, 15, 13, 'The Beaches')
(32389, 'found', 1997, 6, 15, 12, 'Liberty Village')
(41207, 'pending', 1997, 6, 15, 12, 'High Park')
(5287, 'found', 1997, 4, 15, 11, 'Bloor West Village')
(4913, 'not found', 1997, 10, 15, 10, 'Rosedale')
(49978, 'pending', 1997, 8, 15, 10, 'Little Italy')
(28891, 'found', 1997, 6, 15, 9, 'St. Lawrence Market')
(35840, 'not found', 1997, 2, 15, 9, 'Distillery District')
(34626, 'pending', 1997, 11, 15, 8, 'The Annex')
(23368, 'not found', 1997, 10, 15, 8, 'Distillery District')
(761, 'not found', 1997, 12, 15, 8, 'Danforth Village')
(1930, 'not found', 1997, 1, 15, 8, 'St. Lawrence Market')
(20833, 'not found', 1997, 5, 15, 8, 'Rosedale')
(35774, 'pending', 1997, 7, 15, 7, 'Church and Wellesley')
(42895, 'found', 1997, 3, 15, 7, 'Roncesvalles')
(32454, 'found', 1997, 5, 15, 6, 'Scarborough Bluffs')
(43654, 'pending', 1997, 7, 15, 5, 'Chinatown')
(20752, 'found', 1997, 6, 15, 5, 'Little Italy')
(4302, 'pending', 1997, 8, 15, 5, 'Liberty Village')
(15236, 'not found', 1997, 2, 15, 5, 'Little Italy')
(10478, 'found', 1997, 5, 15, 4, 'Bloor West Village')
(20731, 'not found', 1997, 3, 15, 1, 'Cabbagetown')
(3071, 'found', 1997, 1, 15, 1, 'Danforth Village')
(24211, 'found', 1997, 6, 15, 1, 'The Annex')
(40927, 'not found', 1997, 10, 15, 1, 'Bloor West Village')
(29428, 'found', 1997, 10, 15, 0, 'The Beaches')
(49706, 'found', 1997, 8, 15, 0, 'Kensington Market')
(46164, 'found', 1997, 8, 15, 0, 'St. Lawrence Market')
(18038, 'pending', 1997, 8, 15, 0, 'Church and Wellesley')
(10684, 'found', 1997, 12, 14, 23, 'Liberty Village')
(13210, 'pending', 1997, 5, 14, 23, 'Queen West')
(22630, 'found', 1997, 8, 14, 22, 'Liberty Village')
(44329, 'found', 1997, 9, 14, 22, 'Leslieville')
(40274, 'pending', 1997, 1, 14, 22, 'High Park')
(43011, 'not found', 1997, 1, 14, 20, 'Danforth Village')
(48661, 'not found', 1997, 6, 14, 20, 'The Beaches')
(9362, 'pending', 1997, 1, 14, 20, 'Queen West')
(16114, 'found', 1997, 12, 14, 19, 'Leslieville')
(40689, 'pending', 1997, 9, 14, 19, 'Kensington Market')
(47318, 'not found', 1997, 9, 14, 19, 'Roncesvalles')
(27171, 'found', 1997, 2, 14, 18, 'Scarborough Bluffs')
(15888, 'pending', 1997, 5, 14, 17, 'Leslieville')
(28181, 'not found', 1997, 7, 14, 16, 'Scarborough Bluffs')
(43662, 'found', 1997, 3, 14, 16, 'Liberty Village')
(34758, 'found', 1997, 1, 14, 15, 'Danforth Village')
(2981, 'found', 1997, 1, 14, 15, 'Little Italy')
(18332, 'not found', 1997, 3, 14, 14, 'Scarborough Bluffs')
(6894, 'pending', 1997, 8, 14, 14, 'The Beaches')
(21209, 'found', 1997, 6, 14, 14, 'Distillery District')
(13136, 'found', 1997, 8, 14, 14, 'High Park')
(48822, 'not found', 1997, 6, 14, 14, 'Distillery District')
(38493, 'not found', 1997, 2, 14, 13, 'Church and Wellesley')
(25065, 'found', 1997, 8, 14, 13, 'The Annex')
(7126, 'found', 1997, 2, 14, 13, 'High Park')
(8385, 'found', 1997, 7, 14, 13, 'Roncesvalles')
(18508, 'found', 1997, 5, 14, 13, 'Queen West')
(7461, 'found', 1997, 4, 14, 12, 'Bloor West Village')
(35943, 'found', 1997, 10, 14, 11, 'Rosedale')
(38724, 'found', 1997, 12, 14, 10, 'High Park')
(29281, 'found', 1997, 11, 14, 10, 'Danforth Village')
(1966, 'pending', 1997, 9, 14, 10, 'The Annex')
(15088, 'not found', 1997, 11, 14, 10, 'Chinatown')
(7870, 'found', 1997, 2, 14, 9, 'High Park')
(14427, 'not found', 1997, 3, 14, 8, 'Yorkville')
(4754, 'found', 1997, 8, 14, 8, 'Little Italy')
(27889, 'not found', 1997, 8, 14, 8, 'Rosedale')
(47381, 'found', 1997, 2, 14, 7, 'St. Lawrence Market')
(29704, 'not found', 1997, 12, 14, 7, 'Roncesvalles')
(4467, 'pending', 1997, 12, 14, 7, 'Chinatown')
(1045, 'found', 1997, 6, 14, 7, 'Queen West')
(514, 'found', 1997, 5, 14, 6, 'Chinatown')
(12405, 'found', 1997, 5, 14, 6, 'Bloor West Village')
(41322, 'not found', 1997, 5, 14, 6, 'Roncesvalles')
(32234, 'not found', 1997, 11, 14, 6, 'High Park')
(37969, 'found', 1997, 1, 14, 6, 'Queen West')
(3496, 'found', 1997, 2, 14, 5, 'Church and Wellesley')
(25650, 'found', 1997, 3, 14, 4, 'Distillery District')
(5822, 'not found', 1997, 5, 14, 3, 'The Beaches')
(5960, 'not found', 1997, 11, 14, 2, 'Kensington Market')
(6565, 'not found', 1997, 1, 14, 2, 'Yorkville')
(43340, 'not found', 1997, 8, 14, 2, 'Rosedale')
(17103, 'found', 1997, 7, 14, 1, 'The Beaches')
(16976, 'found', 1997, 8, 14, 0, 'The Beaches')
(46370, 'not found', 1997, 12, 14, 0, 'The Annex')
(39349, 'found', 1997, 5, 13, 23, 'Distillery District')
(39635, 'found', 1997, 12, 13, 23, 'Roncesvalles')
(22538, 'pending', 1997, 2, 13, 23, 'Danforth Village')
(23387, 'pending', 1997, 12, 13, 23, 'Danforth Village')
(12631, 'pending', 1997, 5, 13, 23, 'The Annex')
(46006, 'pending', 1997, 5, 13, 22, 'Leslieville')
(49677, 'found', 1997, 11, 13, 22, 'Kensington Market')
(27941, 'not found', 1997, 7, 13, 22, 'Church and Wellesley')
(49473, 'not found', 1997, 3, 13, 21, 'Kensington Market')
(42244, 'pending', 1997, 8, 13, 20, 'Danforth Village')
(40870, 'not found', 1997, 1, 13, 20, 'Chinatown')
(12243, 'not found', 1997, 4, 13, 20, 'Distillery District')
(6246, 'not found', 1997, 1, 13, 20, 'Church and Wellesley')
(5574, 'not found', 1997, 5, 13, 19, 'Parkdale')
(40278, 'not found', 1997, 1, 13, 19, 'Church and Wellesley')
(32452, 'found', 1997, 7, 13, 19, 'Church and Wellesley')
(24320, 'found', 1997, 2, 13, 19, 'Rosedale')
(36397, 'not found', 1997, 3, 13, 18, 'Danforth Village')
(9968, 'found', 1997, 4, 13, 18, 'Cabbagetown')
(10083, 'not found', 1997, 8, 13, 18, 'High Park')
(17140, 'found', 1997, 11, 13, 17, 'Little Italy')
(8565, 'found', 1997, 1, 13, 17, 'The Annex')
(40629, 'found', 1997, 4, 13, 17, 'The Beaches')
(46218, 'not found', 1997, 4, 13, 16, 'Rosedale')
(19764, 'found', 1997, 11, 13, 16, 'Liberty Village')
(6330, 'pending', 1997, 11, 13, 15, 'Distillery District')
(1772, 'not found', 1997, 6, 13, 15, 'Chinatown')
(18591, 'found', 1997, 7, 13, 14, 'Leslieville')
(42830, 'found', 1997, 11, 13, 14, 'Parkdale')
(26217, 'not found', 1997, 8, 13, 14, 'Danforth Village')
(27925, 'found', 1997, 4, 13, 14, 'Kensington Market')
(17097, 'not found', 1997, 7, 13, 13, 'Chinatown')
(23468, 'found', 1997, 5, 13, 12, 'St. Lawrence Market')
(41747, 'found', 1997, 4, 13, 12, 'Scarborough Bluffs')
(42968, 'found', 1997, 7, 13, 12, 'Danforth Village')
(28685, 'found', 1997, 1, 13, 10, 'Chinatown')
(5996, 'found', 1997, 8, 13, 10, 'The Beaches')
(6997, 'found', 1997, 6, 13, 10, 'The Annex')
(7961, 'found', 1997, 5, 13, 10, 'Liberty Village')
(8997, 'not found', 1997, 11, 13, 10, 'Yorkville')
(32450, 'pending', 1997, 4, 13, 9, 'Scarborough Bluffs')
