VIN,Make,Price,Purchase_Method
15KPP1PF2H1PBSH89,Jeep,60000,Cash
J9JLDSHX8FFJWAUUS,Dodge,230000,Lease
W1L7VGVS4V0322VKU,GMC,260000,Cash
CBVBKPZ51JR7JX138,GMC,400000,Cash
R9UA9RGA0NKC753LD,Mercedes-Benz,310000,Financing
LKSGH6528H07J1JF4,Volkswagen,480000,Cash
HKDYGPUY8CGY8J831,Kia,20000,Financing
3MRDXTRZ0W666A4RR,Dodge,170000,Cash
58JKCLUK6HS8FUA0K,Mercedes-Benz,120000,Financing
KLVCE23D7U18BFAXY,Kia,440000,Cash
NZ90WJ8T2CPY5TBB7,Freightliner,290000,Financing
TN5E678B3M9898TL1,MAZDA,440000,Cash
8JFH2Z7A4WJKU07ME,Lexus,220000,Financing
YF10DM3H26P6XGKT7,Chevrolet,410000,Financing
6JGFJSRR4GGXV7ZMC,Saab,300000,Cash
TWH3UKLP9G0X7GDR6,Ford,250000,Cash
H9CM78JA4TWART9PZ,Dodge,410000,Cash
4YDM9RSD6MMKGW0B7,Mercedes-Benz,60000,Financing
SBTF07U27UUE2TPVS,Land Rover,30000,Cash
MCXTU7Y07E6Z1P5L7,MAZDA,380000,Cash
71AHNAX87RWE3ULKF,Subaru,240000,Financing
7S7C0Z6W1FHYGPSWS,Subaru,130000,Cash
DZTYJ6SK2VK9DFKZU,Mercedes-Benz,370000,Cash
0SEEK63F7N8WWPXJ0,Volvo,490000,Financing
MMU5363A3L3E7SZCT,Chevrolet,190000,Lease
L9FTN6WX1CYMS31MV,Volkswagen,240000,Lease
T2R7CTJG7D5PJ837W,Chevrolet,190000,Lease
54RMX09W35SDZN9RM,Toyota,10000,Cash
JRVG78SX0HTXWJ0FR,Aston Martin,70000,Financing
19RHM6PS3HJ6X8FUX,GMC,70000,Lease
TEPF5BZN5JY7KE5SA,Mercedes-Benz,270000,Financing
4DPDF7FL7BS13ZMA8,Mercedes-Benz,220000,Financing
T7MSDAYK7P7C1J8P2,MAZDA,350000,Cash
5U0L4WY092V595P65,Volvo,270000,Cash
3N0N5A736NH9B8WDA,Lotus,270000,Cash
VSCJDDV30LDNEF81Z,MAZDA,170000,Cash
DZYC6SWEXUN0LJAVH,Dodge,190000,Cash
U27LYEHX6WKJVG2DS,Dodge,410000,Cash
0RDK5L305LC98GE5S,Nissan,30000,Cash
GMZU5C593B261VK3V,GMC,200000,Lease
H0SVXGUB3YYZN2V6E,Subaru,360000,Financing
6U8D5S3M3SGBTGEVR,Nissan,350000,Cash
N5LD44M488257HTPE,Hyundai,490000,Cash
7H57P7C04AWPKK77J,Lexus,200000,Financing
XFF018MH9U958J024,Nissan,430000,Cash
3YUHNU0M6G9GLB6CZ,Dodge,440000,Cash
VZ4XBBV50BKM8Z3DG,Ford,330000,Cash
10NFBB59XEZMR7UEG,Ford,220000,Cash
U7V49REG3UPCKLGPA,Chevrolet,330000,Financing
A7EUUUVB7M1ME1GGY,Chevrolet,50000,Financing
H4M9C0DP20CXVDE7H,Chevrolet,370000,Financing
44RZYFPG37XWMURK1,BMW,400000,Financing
5VHVTWHAX0UBAKXZ4,Mercedes-Benz,440000,Cash
HHTDNMV81UWSHA8TJ,Chevrolet,310000,Lease
5TJA93K427DH7070H,Volvo,380000,Financing
CSV84N148ZR7THXM0,Chevrolet,300000,Cash
AXZ17FXW2CMVABHJT,Mercury,420000,Cash
3H2XJEGM7HZ35RJXS,Mitsubishi,40000,Cash
Y8F9S40M0VPJRUHNH,Lexus,20000,Cash
E6X8C0E56TE4RPXF1,BMW,20000,Cash
WLGYF2AK05YK2DNXD,Ford,210000,Cash
PJWFG4FW65LMZY0XB,Chevrolet,90000,Cash
TS37GU9E4NDUKKZYP,Jeep,350000,Cash
N0K7G8VR2DBPU65NJ,Lotus,270000,Cash
4FB8AMU79M3M0DZ9P,Dodge,210000,Financing
UE931KNXXBC5A8MY3,Ford,50000,Cash
F3B96UXK4ARX75D6C,Ford,20000,Cash
302JMS827WXVCCLX8,Chevrolet,210000,Cash
BGN6FAXP1GYH1WE6G,Lincoln,210000,Cash
FB3SK37V1WDGPLE5N,Volkswagen,250000,Financing
VN9V7T8679GSM309R,Aston Martin,470000,Cash
C7VM3BW45SX8MG7Z4,Lexus,440000,Financing
86A9TA8B69ZZ4VDR9,Volkswagen,60000,Cash
8K84XV83XAL0W4EEP,Jaguar,220000,Cash
26N7DFBW18CXWYUAA,Porsche,300000,Cash
5JX1TX779C39C3721,Honda,400000,Cash
GCY329SN3KAS8YDLL,Chevrolet,280000,Financing
TDK8JC9R9FG6MECRL,Honda,140000,Cash
TWYA0LKYXSGF8S9DY,Acura,340000,Lease
U5EPVS594MCH8SDX4,Lincoln,100000,Cash
JZ9JFB3Y291FZXCHT,INFINITI,370000,Cash
V2C68LRZ5MZRLJM82,Dodge,280000,Cash
M744TSH58FMEMU23J,Toyota,470000,Lease
W0T3YY8S89P2AKLT5,Audi,380000,Cash
7XF6JRM44NFSL0X2A,Chevrolet,200000,Financing
HSXXM4F9XEKU9XVG6,Chevrolet,320000,Cash
P893PHMS5H4NVEDE7,Kia,370000,Lease
WJXPSS5C2C60XGTU7,BMW,450000,Cash
WDLJ56NX9C0EEXZVE,Lincoln,470000,Financing
CV9FJNTA88C9T68FA,Dodge,430000,Cash
E77KRPSB94DFTW5XC,Toyota,410000,Cash
C362R1SG8EEM7Y5VG,Buick,300000,Cash
YWC5TFTBXTTSPEC4F,Geo,70000,Cash
HLGLC5K9868NWWW18,Volvo,70000,Cash
1MJMFJXE2VS7E5W2C,BMW,240000,Cash
NNKJV8ER6ELZXLKF3,Nissan,390000,Cash
GMDNWYKB22SXTV3CA,Kia,360000,Financing
F4GDFF1J4YMVRWGWY,Dodge,420000,Financing
PE9M22XD5VXVX5RP9,BMW,380000,Financing
5WR1X8F34BUSJNKY8,GMC,410000,Lease
0HHLFXLS6ND41C531,Porsche,450000,Financing
UGLGCHZ99G3T8GKL9,Dodge,330000,Cash
VKUF6KG92P2DVH2L3,Chrysler,50000,Cash
FLZZF0UH80GMUMMD6,Jeep,40000,Financing
N190C31K6GK6JRSG1,Jaguar,450000,Lease
LGBNMM8AXS6LLHGY6,BMW,300000,Financing
3BY9FVAZ3MCXMDPF2,Plymouth,360000,Financing
7U8Y2J7A7R8J6VA7A,Mitsubishi,100000,Cash
YJ3JYHUB94W3MH81F,Lincoln,390000,Financing
UDTJYXJ37E0W2DV66,Bentley,250000,Financing
99EG97PB6KLGUDTUR,GMC,120000,Financing
05H58J5M9UM9NAU6W,Chevrolet,380000,Cash
9HTF7X9P587LXXH6N,Chevrolet,80000,Cash
26MSG1A62S2WC0NZL,INFINITI,470000,Cash
C0G5RCNP0D69FPX6K,Toyota,490000,Cash
6GMYW3716NDSL8L3P,Honda,30000,Cash
FGCLK990XNE0DN0R9,Audi,450000,Financing
L03AJK6X2FKHHFR0M,INFINITI,380000,Cash
1EBHWS0S4DNWU8J8W,Jaguar,480000,Cash
0VG1J1LR88J7BANKG,Chrysler,490000,Cash
2JT3EF4V0EJ5TK2G0,Cadillac,280000,Lease
27H6HC50909BUPFZB,Hyundai,350000,Lease
XGGFX95M7PFF6BPM7,Chevrolet,480000,Financing
6U8A4UJAX4KZYCGDM,Acura,440000,Cash
G6YV2YMN3VG3VG4GJ,Audi,10000,Cash
359M6G9X2UEBUFAX9,GMC,310000,Financing
EBLZRDGG1J97RYXZF,Audi,300000,Cash
Y1LCA8FA2THSNCA3B,Ford,100000,Financing
18C5PVGM98LV2NDF5,Toyota,400000,Cash
VAHB9LXJ7GGEV4FBC,Nissan,470000,Cash
TR23B4R48K74AUHWW,Chrysler,10000,Cash
HRDXF78T548EEZUD9,Nissan,30000,Lease
N5UZY0D95GK1F33D5,Audi,360000,Cash
GJM4ERAEXEH8P4A15,Chevrolet,250000,Lease
GCYJYH4A10GL9XSCN,Mercedes-Benz,80000,Lease
632RZF4A6EWS2T5AX,Saab,340000,Cash
5KRCHDWU0X79ZZNN2,Lexus,320000,Cash
W8DLJ7VV0C4R6GD72,Toyota,460000,Cash
P5P7EEBT3D3FZZN1B,Audi,440000,Cash
JB270U7M4TYBEUB10,Mitsubishi,480000,Lease
1HKHEBB73YXN7EACT,Ford,140000,Cash
CF3FWULJ0ZZGY9E2U,Toyota,70000,Cash
22WDNKJJ6KRPA4JEC,Cadillac,340000,Lease
HT9PESZP4YXJ0VZ8J,Chrysler,80000,Cash
GJATK8791412NW1FS,Toyota,190000,Financing
DCGXM2ML802TFNRVN,Ford,340000,Cash
7PC8Z7VZ868NUX9X1,Dodge,80000,Cash
Y53U5VXD4U9S36E20,Chrysler,340000,Cash
CXNLMZ8M0MYFUNP64,Chevrolet,10000,Lease
7HMHS35439AL0S33S,Volvo,50000,Cash
3U9AE3X34X91GRZJX,Ford,470000,Cash
NPWMXNRDX94JW2UJD,Pontiac,80000,Cash
MZE984P213C72SSUZ,Lincoln,330000,Cash
3R6AMK3Y9JCF8XS07,GMC,430000,Lease
LRPPJZPG8FPPN5PPY,GMC,320000,Financing
RY7Y84XW4YCB2LJES,Ford,110000,Financing
DAAEUAYL459UA5WYU,Ford,280000,Cash
5UM67D5016AHZFTK8,Volkswagen,240000,Financing
81JFZS8X4WHDWVJ2X,Mercedes-Benz,130000,Financing
XYEHJD4K2F6RULLFS,Honda,350000,Financing
4DXSSCV193AZWUDMM,Mitsubishi,450000,Cash
BWU0HSPK2NARYE3HM,Dodge,50000,Cash
WL9032P99LGNY42S2,Kia,120000,Financing
RBR56PAL2EPD690TX,Scion,100000,Cash
1DJ7ZSVF8FNG7ZSYD,Cadillac,270000,Cash
ZSU33ZE4206G7E9CD,Volkswagen,480000,Financing
2855DCAG7XM2H4UE2,MAZDA,190000,Cash
9SZNXRFN1VM5UV450,Nissan,210000,Cash
YXDL42VYXELH1CGND,smart,370000,Financing
UH29TDMX0J21UCBRE,Dodge,210000,Cash
YFNY1J7016W3L0AWK,Chevrolet,480000,Financing
P107ABPC20BGXNBG4,Lexus,460000,Cash
16XDT9H2XBEANU21H,Hyundai,430000,Cash
8JYJXAJ73GY8HC45Y,Subaru,370000,Cash
2710CE709DFXDJMBN,Volkswagen,440000,Cash
MNJUPMU698E3TPYJY,HUMMER,170000,Financing
XSYTD11H2HBE00KR3,Porsche,180000,Cash
VJA3TW1JX97CUTZ2J,GMC,180000,Financing
XEU0C560956Z04LM9,GMC,420000,Cash
2B9ABN9U0BPSCZPUJ,Chevrolet,380000,Cash
69WCLX2V6TDV8ZR60,Chevrolet,100000,Cash
SZ7E1AP26899X8KM8,Chevrolet,460000,Cash
445VHKDE0E459LEYS,Volvo,50000,Financing
7W6532W587BGH5CKW,Nissan,470000,Financing
VYRZXDZV3PKXCDSLF,Chevrolet,90000,Cash
MMVDA5CLXZ92SCASB,Volkswagen,50000,Cash
1Z397WZN6YN95A4PL,Jeep,60000,Cash
U5WGGFGV8TBRPFFXN,Toyota,280000,Cash
BZRH3KFD3HYXMA3KF,Mitsubishi,380000,Cash
ELCJW5FL9PNCXU1EA,Honda,220000,Cash
09GU4SHF08TXS5H86,Buick,260000,Cash
VPUMT5762MAVSENGR,Mercedes-Benz,170000,Lease
EVYH538Z7NX6LM9R2,Nissan,10000,Financing
LDNTD5NG2V5JHXUW7,Audi,410000,Cash
FJDR7KS02YNZJTJ3H,Acura,40000,Cash
W4C5EGV23Y5AA687F,Jaguar,20000,Cash
EY9159EV3D6E1VFSW,Mercedes-Benz,290000,Cash
Y0NCXVSJ9G0NJX3ME,Mitsubishi,170000,Cash
CE6WWFEX7MGC3GCU5,Chevrolet,170000,Cash
H8UL043M1MPTGE62P,BMW,360000,Cash
FZNZL0VE4KTTHWUMC,Nissan,140000,Cash
RXU8KL0R5A9AGR8N4,Chevrolet,470000,Cash
Z8VZEULS19FJ9PWYC,Pontiac,90000,Cash
HX4W2TW5XCYLJ7172,GMC,410000,Lease
E2FF55JL83KN9DLSX,Jeep,470000,Financing
HJK2A96B0DRM7S8T0,Dodge,350000,Financing
PRGADSH55UBGUU922,Lexus,260000,Financing
P6TGPG9G9LSZ6BWVG,Mercedes-Benz,120000,Financing
0KGLZ62E8WDRAWWPC,Chevrolet,340000,Cash
PWLT7U424NJ2HUJGD,Lincoln,340000,Financing
U37XJZ0E21SUS50WA,Mercedes-Benz,100000,Cash
JPR0CT3H9NYX2SA86,Nissan,20000,Financing
2DZ8W3034XHV7AHCK,Chevrolet,400000,Cash
7SXYBWF29Z8SCP8UY,Honda,40000,Financing
Z4G0RV0BXZ268YL4D,Ram,40000,Cash
SB94CB0731DAZGPAT,Dodge,160000,Cash
S0H6FG7M5J0Y9F2G4,MAZDA,20000,Financing
JVTYZ0M84NPMCR29P,INFINITI,450000,Cash
6R9716415BKNYBR89,Lexus,210000,Financing
2267DP814H24FTEMK,Lexus,250000,Cash
NRPWABP050YWZT3TT,Buick,140000,Lease
J8DE5KGWX09JL6PPT,Audi,360000,Cash
8ULGMF2G8PHFTDUMK,Nissan,490000,Cash
8BCUSDFX6DEBKAJ57,Saab,240000,Cash
6R09G3574SS8739W7,BMW,20000,Cash
G3JC8R252ZVCS5HXE,Rolls-Royce,360000,Financing
2H2HAXHR7G7PW6HBM,Kia,20000,Cash
U7W87FSC2ZFP58UK6,Nissan,470000,Cash
LEPJ79WF7NUJK4M56,Dodge,130000,Financing
3ABEAY8L3LFA2L9WL,Chevrolet,420000,Cash
W6WEZKG2X9Y3YLX6G,Lincoln,200000,Cash
LN4YB4ZK119P0HKM2,Chevrolet,400000,Financing
DC7HZ5JF7E2Z8VUAY,Dodge,60000,Lease
9TRVBF2W458S1Z6GZ,Chevrolet,300000,Cash
25Z0GMMC4DYGDF962,Jeep,100000,Financing
S8XWPA4NX3W7GWP1W,Mitsubishi,380000,Lease
TACU2Z8X6RKS0XDG9,BMW,390000,Financing
DRYF1R993ZR5JXSM7,Isuzu,210000,Lease
KSDP6ERE34BRRPJUH,Volkswagen,480000,Cash
T557FCDC3D1BJ1HCC,Volvo,230000,Cash
YCMYUNUHXBX4BK41L,Lincoln,110000,Financing
7R030GFH21FTXWLLA,Toyota,150000,Cash
P28EXNXJ1B1UXU0XL,Aston Martin,150000,Lease
EKHT2AHH6SFCW2D57,MAZDA,200000,Cash
GSBE39ZV5C3F159U2,Lexus,460000,Financing
XZ43ABJ09JPHL09SE,Dodge,290000,Cash
RU67KYJT4N00BP5NY,Toyota,270000,Financing
BSKPEJDS33ZGYK9ZA,Mercedes-Benz,460000,Cash
TD24RVM03FM7P3DX8,Toyota,50000,Lease
6M00ZTMP5MUK1RT6T,GMC,120000,Cash
VZ3DC73AXY9G0LCPU,Jaguar,250000,Financing
B1SK51TV2MUA2ULP1,Chevrolet,10000,Financing
0GZNAKLA79YS7ZDSX,Chrysler,100000,Financing
BXL9EY7C7JXD93TGX,Mitsubishi,320000,Financing
KHSDFZWN6GCUNE76J,Ford,150000,Lease
RNHSX2B70KL4S20KX,Volvo,480000,Cash
JY1EW3X84K8SERJD1,BMW,140000,Cash
M8F4JMVV6X6DDCVLM,Maybach,430000,Cash
55K3EYLW0Y0AWEXYX,Chevrolet,370000,Financing
W86CN1KT14Z8Z0BNE,GMC,430000,Cash
MA2VCGPEXHJBC9ZJS,Jaguar,60000,Cash
CG7JD3X5029WKN2JR,Chevrolet,450000,Cash
XM43MSA226YW32N8V,Toyota,80000,Cash
M6974GKX484DGY840,Isuzu,450000,Lease
VJ5NPZAD5JY1RD24L,Subaru,260000,Lease
4S1BLTKS1CY782K1B,Chevrolet,490000,Cash
CH091P6M3D6GH1014,Hyundai,380000,Financing
HM2AD7JE8KEK8NEM9,Freightliner,400000,Cash
07NDLZGLXRDKH7YTL,Mitsubishi,210000,Cash
N3379Y760ZWSMTWWW,Chrysler,90000,Cash
ZPK9RK2Z2UC4FE4KF,Chevrolet,260000,Cash
SEE0G7E0XT652HPKB,Toyota,400000,Cash
SL3HJ84Z2USZFT0T1,Mercedes-Benz,460000,Cash
6RDLJSF0XHEDYMKF0,Mercedes-Benz,470000,Cash
EH1A06FY5EA4ZH4CT,Toyota,430000,Financing
ND3T1GCK4YKAR1A6L,Lamborghini,340000,Financing
GJPG92PT1UWCUXK22,Chevrolet,330000,Lease
K3GCPH2MX71EAMCPR,Toyota,220000,Financing
0VTJKKWM7A4972U8C,Acura,190000,Lease
74F1DJ3Z52AS5F7W2,smart,120000,Financing
TWGL6SXH5HHGLDA6D,INFINITI,150000,Cash
HYF9YHL053XZPN421,Toyota,230000,Financing
7F5YECWZXF0A5V5W4,Toyota,160000,Financing
1S9HNDZ72XKVL5N7U,Oldsmobile,30000,Cash
JJU8E5CZ2FX0WWEEN,Chevrolet,40000,Cash
1S5L09M51VXLEW4HF,Dodge,260000,Cash
G3CH0H1L9EFS3UKGZ,Ford,360000,Cash
A5HZEJDN40CJEW67P,Dodge,240000,Cash
SDC0GSG60YHXH0MKK,Toyota,150000,Financing
HVWZHEF92ALUPLUU0,Saturn,50000,Cash
C0ERK46S3W3SCY1C4,GMC,420000,Cash
DC43VKSC7RZ577SBY,Ford,410000,Cash
RBK25FY07B4KK5H2P,Chrysler,140000,Cash
3CLDA4PM1SAVGF5YW,MAZDA,340000,Lease
H3KKMV1T86L2WYSHW,Volvo,260000,Lease
6UC1UA7N60KR7CKSK,Chevrolet,230000,Cash
0RZRAVZ172LXYF5U2,Lincoln,80000,Financing
T7RTELP25C0B6PG9R,Lincoln,390000,Cash
JGFPEEB23E73422H1,GMC,280000,Financing
BB7FE8GT860L1144F,Pontiac,260000,Cash
WH2VF1HBX899EXTTD,Mercury,430000,Cash
3ZSLA5FT1GTSW6GM2,Cadillac,470000,Cash
GLZ1RH133YKH9LGPU,Toyota,100000,Cash
FEMYFLN73G1F0AEM0,Nissan,470000,Financing
FLE04WA34RU0KPBXJ,Nissan,110000,Cash
J0VZA3Y5X5D0SUXSA,Volkswagen,350000,Financing
MB1B15SK8MML7P4GM,Ford,210000,Cash
M16GLZD1X4YCR68DF,Chevrolet,120000,Lease
E3GFYBXF3U41B9KUJ,Mercedes-Benz,290000,Financing
5PYUTPAK89E7ZB11C,Toyota,380000,Cash
BD10SNTL8LGM0AY6U,Ford,40000,Financing
RVMEHBCV32NM8GUJH,Chevrolet,140000,Financing
MK8XKH2E1S9HSLB8V,Hyundai,200000,Cash
3STLTDPD88JPZGN6V,Mercedes-Benz,160000,Cash
FKF94VFU9ZMW8592U,Toyota,200000,Financing
P9N9762H4MNDFP0NZ,Chevrolet,200000,Cash
M5G0V1S25G401G747,Subaru,400000,Financing
JP80YFN47X7GBF5KL,GMC,400000,Cash
DYP9X5HD5S46SWSH8,Toyota,110000,Financing
19M8TJW1X7T83GR1E,Jaguar,130000,Cash
4N132P6N0RXPZFGJS,MAZDA,260000,Cash
L0YSCASR6MHYZXNWY,Lexus,110000,Financing
VW6PG51F1G9SK07PT,Acura,360000,Financing
FB26164Z6MNDEDXSF,Ram,150000,Cash
KDEU3KZG1HBJ2Z99K,MINI,320000,Financing
TAVXKV5Y9FMYGCR0Y,MINI,50000,Cash
LK1NJR4J43LSJTUTC,Mercedes-Benz,410000,Financing
PAF5GUV71ZLYRU7VZ,Chevrolet,440000,Cash
544U95TT8AV3N7B43,Volvo,70000,Cash
VL9AP24T6TNG5W491,GMC,190000,Cash
GMUAUJ5W4H37N9KTY,Plymouth,70000,Cash
TV9GSNHA2UZEHWF6S,Toyota,240000,Financing
84TZP7L358A2E66US,Chevrolet,140000,Cash
5DKW34HA0PPCUS20E,Acura,390000,Financing
KSCK17UE4E30FR4SE,Nissan,240000,Cash
JMZWN69M1HTFXYPHD,Subaru,140000,Financing
VLW3GNH9759MK4RB0,Dodge,180000,Cash
4GRGRTXW6FDC81N36,Ford,430000,Cash
0T14PH783PS2MJRH1,Lexus,240000,Financing
XBR8W7XC8J88WPGXF,Chevrolet,420000,Cash
UZ6TRFHK44GJYHNV4,Audi,150000,Cash
ZAMZDAX94D5RUY3LS,Genesis,320000,Cash
ZJYA6D9V70D28DMDX,GMC,400000,Cash
FS472EY79A568EXBE,Chevrolet,260000,Financing
85WWDCDC1594VKBGV,INFINITI,210000,Cash
W61ZELXJ2CAXUXC2N,Volkswagen,100000,Cash
K781C9EH5ZLSL6PV5,Volkswagen,330000,Cash
ATPF41RCXNWGP2JJ2,Porsche,380000,Cash
8Y42B21V5BABUF6F6,Jeep,350000,Cash
JBULWXZ131E7DS460,Honda,210000,Financing
FDBMXN4E6GNRCYXY8,Hyundai,90000,Cash
VKZVYV1S0A150FL9R,Chevrolet,350000,Cash
G4RB4LRMXKDBCEN3C,Ford,380000,Cash
3L6JVY7P3ZU3L32SB,Lexus,170000,Cash
3C0YY92H6L43BGTLB,Kia,180000,Cash
YP645C4L34EXCC3XY,GMC,380000,Financing
SWXYDUL11NBRF3LMX,Ford,480000,Cash
KM5346448FPGGKBWZ,Mercedes-Benz,360000,Financing
0UH48W4P8AKGRWLBK,Nissan,190000,Cash
C6RSGNA910MY8MBTP,Cadillac,440000,Lease
UFV2KZ7Y406471FHU,Cadillac,270000,Cash
BA1TU0JN2SDHEKVVL,Hyundai,260000,Financing
XFRF6APK38KTZXLBL,Audi,200000,Financing
01MGP3WT0FNBA72XZ,Dodge,270000,Financing
AFNH4C835TV0S447M,Toyota,200000,Cash
5X7JJL504JSGRRF4V,Volkswagen,200000,Cash
WNGVWS6U7H2SLS51Z,Cadillac,190000,Lease
PX1E2DBL2Y11JTTW2,Nissan,100000,Cash
1PNA12DW06J6B6YJ6,Chevrolet,290000,Cash
MG0J27LH6A28Z8X7V,Pontiac,100000,Cash
S64BYBYV9L0VABJ8S,GMC,190000,Cash
R4WM704Y0FMM53EME,Chevrolet,330000,Financing
P384G39L6AUG078ZE,Dodge,110000,Lease
U4YW37S75FA8C9BRC,Ford,290000,Cash
9UNHTARG648BAUBM1,Dodge,490000,Lease
MNSY6XR0XHFHS1UHJ,Chevrolet,430000,Cash
95LA058X8NZE9T9CT,Jaguar,40000,Financing
T9LL0YZU3PBYHCHVZ,Dodge,200000,Financing
KMJ082TY9LWK4640T,INFINITI,310000,Financing
YSHM2U6145722EJK3,GMC,490000,Financing
ULCNWH6H6YMN64A6S,INFINITI,240000,Cash
0ED3LHYD5F9F438HH,MAZDA,280000,Financing
YF2BJN9E3D1KHJG99,BMW,470000,Lease
ZZPY3XT26MW6YRUTP,Mercedes-Benz,120000,Financing
YMG17H0M9A7L49HUM,Buick,130000,Cash
H6JCH7V49ZCRUK2PN,Ford,470000,Cash
T1C65MME3633LLFAY,Jeep,250000,Lease
LC0TKVS885TNJCT9R,Toyota,230000,Cash
H0NBDXVCX3AJ30GE6,FIAT,390000,Financing
R723H8SW3C79TWJ2S,Toyota,220000,Cash
51RBC2KMX7AV8MVUH,BMW,200000,Financing
5ZACTPSM8VSFBMXRJ,Chevrolet,10000,Cash
TLMP7YZD9YKNA308W,Chevrolet,150000,Financing
HYTDVWX42D782EC1P,Chevrolet,50000,Cash
E4CSKX8E4640J2MC8,GMC,410000,Lease
40RU4TLF8ZNYE7W5P,GMC,330000,Cash
AYSHFNF09DZDRBRJE,BMW,250000,Financing
GK57CN9H2B1Z7311Z,MAZDA,130000,Financing
JAD71ZHC7EABL1S6K,Toyota,400000,Financing
5CPSYT449CLAKX91B,Mitsubishi,100000,Cash
YRETZ23ZX1L9S9HYD,Nissan,170000,Cash
ZY6SXCWHXTBC24UBZ,Mercury,220000,Cash
1BBM072N4AHZ57TE5,Honda,80000,Financing
0154J1F21XEZJTTNV,Maserati,460000,Cash
UWGVUM8P35T36SWB0,INFINITI,190000,Cash
4SMB27FH6RRNFWG7M,MINI,260000,Cash
C5ARGB7T4HP228THK,GMC,410000,Cash
ZSV84XXY8GB3VLZXP,Ford,280000,Financing
B3ZV5G2L46AVG68KJ,Daewoo,70000,Cash
HFJ198BJ3MEYAXAPV,Porsche,240000,Cash
36HWPZPN6L6WYKFU8,Hyundai,100000,Cash
KXT3K7PZ7600AYA6T,Dodge,220000,Cash
H4K4LTPT4KKYS3SKP,Hyundai,160000,Cash
8UH574GBXL1SGRFAK,Ram,410000,Cash
H3D0G50C89TKH8BBF,Chevrolet,20000,Cash
XYGH1H652487ETGAV,Mercury,100000,Lease
JXDN5VG06MW41MEHE,Ford,440000,Cash
DDB3HU059NE5MJPPB,BMW,300000,Financing
TZLG4M25XJ4M5SLUR,Land Rover,190000,Cash
233FAE65XR9ZLJ44T,INFINITI,300000,Financing
3WXD61DS7UALV35AV,Suzuki,380000,Financing
3PJGNFXU51H71LF1P,Ford,420000,Financing
T0R93G302Z7A9LRAC,GMC,80000,Cash
EVYRD08E55VX9MZY2,Ram,440000,Financing
C5DFWYTV2265N8JNJ,Mercedes-Benz,490000,Cash
8N48DSDD2RYGXL5FM,MAZDA,300000,Cash
A5VVJDP01C5D7H6P7,Mercury,60000,Cash
PB3MHGYR5EVSGYTRJ,Nissan,150000,Cash
NB2B36H14L4HGVA7T,Nissan,170000,Financing
M6TC9AGB7UTBKP3JN,BMW,480000,Lease
KPLN0R1001XYURR5Z,Cadillac,70000,Lease
Z2V0XU46XLVJB8SWU,Audi,50000,Cash
3JP9FAWX2XB3KJ1WV,GMC,20000,Financing
W4BX0YYC2PZKR5DAJ,Ford,30000,Lease
JZU4K08D1C9WAZ856,GMC,20000,Cash
W52J3NUG4L7L9DHZJ,Audi,90000,Cash
YZ3KYUU584BCLXMV6,Ford,280000,Cash
629RUBZ7XHNFA7HJK,Hyundai,410000,Financing
9ZWMA17V9WC3E0Z62,Acura,420000,Financing
XG89BGPF57154N465,Dodge,440000,Cash
3GW31T3R6TVJBWPFZ,Land Rover,140000,Cash
VUJ22AP12T01SACUC,Chevrolet,360000,Cash
KRRYGU8U0F0T1L8H4,Buick,130000,Financing
W99DRWTY3RVBVEDKY,Buick,420000,Financing
VWX8Z5X55Z7XXLDAP,GMC,20000,Cash
1MAYTWN32UPRMPFLV,Buick,490000,Financing
AXH1604H1DVBD2DAN,Toyota,20000,Financing
UA9CKGZC04C3VS2R0,Nissan,70000,Lease
809YHR6SXFDWS2D1V,Nissan,80000,Financing
4MTAZ5076LAJDHLWZ,Toyota,480000,Cash
1ZHKDHLS1TDF3AKF4,Porsche,400000,Cash
GTRR9A6G4180CRKNV,Mitsubishi,280000,Cash
H3C8BY9M279DJDAC9,Honda,440000,Cash
RSBUF7RS9M11YZVW0,Subaru,390000,Cash
9JY3DDK63V4XKFL5P,GMC,190000,Cash
9F2U5TT14F5E7EEPH,Ford,420000,Cash
ACWCLP628FABDZMTW,Chevrolet,140000,Cash
F1D6LUPG7FPMJW2R5,Jeep,330000,Cash
9WB0NNM51VLTNX3WS,Toyota,310000,Lease
GHDBRG892DU853DEE,GMC,70000,Lease
S4E7RZRH5FMM4RYTT,Volvo,210000,Cash
VKD501HU317VU32AN,Volkswagen,460000,Financing
FTGSW0DR97PMA27AF,Chevrolet,40000,Lease
5NP3HB4A1ZL51X4HN,Acura,410000,Financing
A2U2WWPG8F37CJG9C,Suzuki,260000,Cash
08XSR8KU48NDUEH5Z,Lexus,390000,Cash
U49992TC8GCED7BFS,Audi,90000,Cash
HZ86MR956CNXF4R6P,Nissan,420000,Lease
VMZY5MAW2X4LUAD6R,Ram,40000,Lease
92NMXULX863SC73D8,Chevrolet,10000,Cash
SVFJ7UDZ0YC5BRVF3,MAZDA,340000,Lease
BH262TTK7HVVJKLAJ,Hyundai,360000,Financing
MSM056VD73FTF8JTH,BMW,270000,Cash
YZZT78G54BVTSLMV3,Nissan,170000,Cash
FWZ8KCVB2N5HTT0Z5,Porsche,410000,Cash
95LLXGWE9UM6DJJME,Porsche,360000,Cash
HKEVVA5J1Z2PXEM2U,Ford,130000,Cash
RYLJ2LDY96EHMCS12,BMW,290000,Cash
